ID,Player Hands,Dealer Hand,Result
1,"Player 1: 7, J, Player 2: 2, A, Player 3: Q, 2, Player 4: 3, 9, Player 5: K, 6","Dealer's hand: 5, K, 10 | Total: 25","Player 1 wins!, Player 2 wins!, Player 3 wins!, Player 4 wins!, Player 5 wins!"
4696,"Player 1: K, 5, 9, Player 2: 8, 8, Q, Player 3: 9, 7, 4, Player 4: 3, K, 4, Player 5: J, 8","Dealer's hand: 3, 4, J | Total: 17","Player 1 loses., Player 2 loses., Player 3 wins!, Player 4 ties with the dealer., Player 5 wins!"
4697,"Player 1: Q, Q, Player 2: 3, 6, A, Player 3: 6, J, Q, Player 4: A, K, Player 5: K, 10","Dealer's hand: 7, 2, A | Total: 20","Player 1 ties with the dealer., Player 2 ties with the dealer., Player 3 loses., Player 4 wins!, Player 5 ties with the dealer."
4698,"Player 1: 2, 5, 8, J, Player 2: A, 6, Player 3: 6, 7, Q, Player 4: 7, 10, Player 5: 10, K","Dealer's hand: Q, 4, 5 | Total: 19","Player 1 loses., Player 2 loses., Player 3 loses., Player 4 loses., Player 5 wins!"
4699,"Player 1: 9, 2, 4, 9, Player 2: 8, K, Player 3: A, Q, Player 4: 2, 8, 7, Player 5: 5, K, 6","Dealer's hand: K, J | Total: 20","Player 1 loses., Player 2 loses., Player 3 wins!, Player 4 loses., Player 5 wins!"
4700,"Player 1: 6, K, A, Player 2: 8, 4, K, Player 3: 10, K, Player 4: 6, 7, J, Player 5: 5, A, K, J","Dealer's hand: J, K | Total: 20","Player 1 loses., Player 2 loses., Player 3 ties with the dealer., Player 4 loses., Player 5 loses."
4701,"Player 1: K, A, Player 2: A, 8, Player 3: 5, 6, 5, 3, Player 4: 4, 10, 6, Player 5: 2, 4, 9, 3","Dealer's hand: 2, Q, J | Total: 22","Player 1 wins!, Player 2 wins!, Player 3 wins!, Player 4 wins!, Player 5 wins!"
4702,"Player 1: 10, K, Player 2: J, J, Player 3: 8, 7, Player 4: 8, 3, J, Player 5: Q, 5","Dealer's hand: 4, K, K | Total: 24","Player 1 wins!, Player 2 wins!, Player 3 wins!, Player 4 wins!, Player 5 wins!"
4703,"Player 1: 8, J, Player 2: A, 4, 8, 2, Q, Player 3: 10, 5, 9, Player 4: 8, 9, Player 5: K, 2, 2, J","Dealer's hand: 2, 10, 4, 7 | Total: 23","Player 1 wins!, Player 2 loses., Player 3 loses., Player 4 wins!, Player 5 loses."
4704,"Player 1: J, 8, Player 2: K, Q, Player 3: Q, J, Player 4: 8, Q, Player 5: 8, 10","Dealer's hand: 9, 5, 5 | Total: 19","Player 1 loses., Player 2 wins!, Player 3 wins!, Player 4 loses., Player 5 loses."
4705,"Player 1: 10, 3, K, Player 2: K, 10, Player 3: 3, 6, 8, Player 4: 2, 7, 8, Player 5: 2, 6, 5, 2, 2","Dealer's hand: 7, J | Total: 17","Player 1 loses., Player 2 wins!, Player 3 ties with the dealer., Player 4 ties with the dealer., Player 5 ties with the dealer."
4706,"Player 1: 6, J, 7, Player 2: 8, Q, Player 3: 7, K, Player 4: 2, A, 8, Player 5: 5, 3, 8, 10","Dealer's hand: 9, 4, 2, 6 | Total: 21","Player 1 loses., Player 2 loses., Player 3 loses., Player 4 ties with the dealer., Player 5 loses."
4707,"Player 1: Q, 6, 9, Player 2: 10, 8, Player 3: 4, J, J, Player 4: 3, J, 7, Player 5: 10, 8","Dealer's hand: Q, 4, K | Total: 24","Player 1 loses., Player 2 wins!, Player 3 loses., Player 4 wins!, Player 5 wins!"
4708,"Player 1: 8, J, Player 2: 3, 10, 2, A, 7, Player 3: 8, 2, 3, 10, Player 4: J, 4, 8, Player 5: 10, 7","Dealer's hand: K, 7 | Total: 17","Player 1 wins!, Player 2 loses., Player 3 loses., Player 4 loses., Player 5 ties with the dealer."
4709,"Player 1: A, 9, Player 2: Q, 10, Player 3: 4, 3, 7, Player 4: 7, 4, 7, Player 5: Q, 6","Dealer's hand: 5, J, 2 | Total: 17","Player 1 wins!, Player 2 wins!, Player 3 loses., Player 4 wins!, Player 5 loses."
4710,"Player 1: 6, K, 9, Player 2: K, 9, Player 3: Q, 7, Player 4: 8, A, Player 5: 6, 7, 7","Dealer's hand: 2, J, 8 | Total: 20","Player 1 loses., Player 2 loses., Player 3 loses., Player 4 loses., Player 5 ties with the dealer."
4711,"Player 1: 9, 10, Player 2: 9, 10, Player 3: Q, K, Player 4: 9, 2, 8, Player 5: 10, 2","Dealer's hand: 6, A | Total: 17","Player 1 wins!, Player 2 wins!, Player 3 wins!, Player 4 wins!, Player 5 loses."
4712,"Player 1: 3, 9, A, 10, Player 2: 2, 6, Q, Player 3: 2, 3, J, K, Player 4: 3, Q, 6, Player 5: 3, 10, 8","Dealer's hand: 7, 10 | Total: 17","Player 1 loses., Player 2 wins!, Player 3 loses., Player 4 wins!, Player 5 wins!"
4713,"Player 1: 6, A, Player 2: 3, 7, 6, 3, Player 3: K, 2, 8, Player 4: 9, A, Player 5: 5, 3, K","Dealer's hand: 2, Q, 9 | Total: 21","Player 1 loses., Player 2 loses., Player 3 loses., Player 4 loses., Player 5 loses."
4714,"Player 1: 5, 8, Player 2: 6, 4, 3, Player 3: 6, J, Player 4: 8, 2, 6, Player 5: 3, 3, A","Dealer's hand: 5, 2, 9, 8 | Total: 24","Player 1 wins!, Player 2 wins!, Player 3 wins!, Player 4 wins!, Player 5 wins!"
4715,"Player 1: K, 6, 5, Player 2: 2, A, 7, Player 3: 9, 5, 8, Player 4: 6, Q, 3, Player 5: K, Q","Dealer's hand: 2, 3, 10, 4 | Total: 19","Player 1 wins!, Player 2 wins!, Player 3 loses., Player 4 ties with the dealer., Player 5 wins!"
4716,"Player 1: 3, Q, 3, A, Player 2: 10, 9, Player 3: 4, 5, 6, 2, Player 4: A, 7, Player 5: 6, 10, Q","Dealer's hand: J, 6, K | Total: 26","Player 1 wins!, Player 2 wins!, Player 3 wins!, Player 4 wins!, Player 5 loses."
4717,"Player 1: 3, 2, 10, Player 2: 4, 9, Player 3: 9, A, Player 4: J, 2, Player 5: 10, 10","Dealer's hand: 6, Q, 4 | Total: 20","Player 1 loses., Player 2 loses., Player 3 ties with the dealer., Player 4 loses., Player 5 ties with the dealer."
4718,"Player 1: Q, 10, Player 2: 3, 4, 2, J, Player 3: 4, 5, 7, J, Player 4: 10, A, Player 5: 2, 4, A","Dealer's hand: 2, 8, 9 | Total: 19","Player 1 wins!, Player 2 ties with the dealer., Player 3 loses., Player 4 wins!, Player 5 loses."
4719,"Player 1: 10, 7, Player 2: 3, 5, 2, 7, Player 3: A, K, Player 4: 5, 5, 5, 4, Player 5: Q, 5, 3","Dealer's hand: Q, K | Total: 20","Player 1 loses., Player 2 loses., Player 3 wins!, Player 4 loses., Player 5 loses."
4720,"Player 1: 4, 5, A, Player 2: 5, 6, 10, Player 3: 3, K, 9, Player 4: 6, 8, 5, Player 5: 7, Q","Dealer's hand: 2, A, 4 | Total: 17","Player 1 wins!, Player 2 wins!, Player 3 loses., Player 4 wins!, Player 5 ties with the dealer."
4721,"Player 1: K, J, Player 2: 10, 4, 2, K, Player 3: 2, 4, 4, 6, 2, Player 4: Q, 3, J, Player 5: K, 9","Dealer's hand: 8, 9 | Total: 17","Player 1 wins!, Player 2 loses., Player 3 wins!, Player 4 loses., Player 5 wins!"
4722,"Player 1: 2, 5, 4, 4, J, Player 2: 9, J, Player 3: 8, 6, J, Player 4: 5, K, 10, Player 5: 8, 8, 2","Dealer's hand: 10, K | Total: 20","Player 1 loses., Player 2 loses., Player 3 loses., Player 4 loses., Player 5 loses."
4723,"Player 1: 9, 9, Player 2: 3, 9, 3, K, Player 3: A, Q, Player 4: 6, Q, 2, Player 5: K, 7","Dealer's hand: K, 7 | Total: 17","Player 1 wins!, Player 2 loses., Player 3 wins!, Player 4 wins!, Player 5 ties with the dealer."
4724,"Player 1: 2, 9, 9, Player 2: 3, 2, 3, 2, Q, Player 3: K, A, Player 4: K, 4, A, 7, Player 5: 3, 4, 6, 10","Dealer's hand: J, 9 | Total: 19","Player 1 wins!, Player 2 wins!, Player 3 wins!, Player 4 loses., Player 5 loses."
4725,"Player 1: 10, 5, 9, Player 2: A, J, Player 3: J, A, Player 4: 5, 4, Q, Player 5: 3, 6, 10","Dealer's hand: 9, 6, 7 | Total: 22","Player 1 loses., Player 2 wins!, Player 3 wins!, Player 4 wins!, Player 5 wins!"
4726,"Player 1: 10, 8, Player 2: Q, 7, Player 3: A, Q, Player 4: 2, A, Player 5: K, 10","Dealer's hand: 6, J, 6 | Total: 22","Player 1 wins!, Player 2 wins!, Player 3 wins!, Player 4 wins!, Player 5 wins!"
4727,"Player 1: J, 5, Q, Player 2: 8, 7, 5, Player 3: 3, K, Q, Player 4: 4, 8, 8, Player 5: Q, 4, 4","Dealer's hand: 7, 5, A, J | Total: 23","Player 1 loses., Player 2 wins!, Player 3 loses., Player 4 wins!, Player 5 wins!"
4728,"Player 1: 9, 9, Player 2: J, K, Player 3: K, 8, Player 4: Q, 10, Player 5: 3, 6, Q","Dealer's hand: A, 8 | Total: 19","Player 1 loses., Player 2 wins!, Player 3 loses., Player 4 wins!, Player 5 ties with the dealer."
4729,"Player 1: 4, J, Player 2: 2, 6, 8, Player 3: 5, K, Player 4: 3, 3, 7, Player 5: 9, 2, A","Dealer's hand: 6, 9, 8 | Total: 23","Player 1 wins!, Player 2 wins!, Player 3 wins!, Player 4 wins!, Player 5 wins!"
4730,"Player 1: Q, 6, 4, Player 2: 9, 2, 9, Player 3: 3, 6, K, Player 4: A, 4, 7, 10, Player 5: J, 8","Dealer's hand: A, 3, J, 8 | Total: 22","Player 1 wins!, Player 2 wins!, Player 3 wins!, Player 4 loses., Player 5 wins!"
4731,"Player 1: 7, 5, 7, Player 2: 9, K, Player 3: 5, 5, J, Player 4: 6, A, Player 5: 4, 7, K","Dealer's hand: J, 9 | Total: 19","Player 1 ties with the dealer., Player 2 ties with the dealer., Player 3 wins!, Player 4 loses., Player 5 wins!"
4732,"Player 1: 5, 4, 5, Player 2: K, 9, Player 3: 7, K, Player 4: 4, 8, Player 5: 7, J","Dealer's hand: 4, 10, 9 | Total: 23","Player 1 wins!, Player 2 wins!, Player 3 wins!, Player 4 wins!, Player 5 wins!"
4733,"Player 1: A, 9, Player 2: 8, 7, 2, Player 3: J, Q, Player 4: 4, 6, 8, Player 5: Q, 10","Dealer's hand: Q, 7 | Total: 17","Player 1 wins!, Player 2 ties with the dealer., Player 3 wins!, Player 4 wins!, Player 5 wins!"
4734,"Player 1: 4, Q, 6, Player 2: 9, 9, Player 3: 5, 3, 10, Player 4: 7, 6, K, Player 5: A, 4, K, 4","Dealer's hand: Q, A | Total: 21","Player 1 loses., Player 2 loses., Player 3 loses., Player 4 loses., Player 5 loses."
4735,"Player 1: 3, J, 8, Player 2: 6, 4, 7, Player 3: Q, 10, Player 4: 9, 2, 2, A, 10, Player 5: 5, 5, 8","Dealer's hand: Q, A | Total: 21","Player 1 ties with the dealer., Player 2 loses., Player 3 loses., Player 4 loses., Player 5 loses."
4736,"Player 1: 9, 4, 2, J, Player 2: 4, 4, 5, 3, 7, Player 3: 3, Q, 3, A, Player 4: 3, K, 4, Player 5: 6, 3, J","Dealer's hand: 7, K | Total: 17","Player 1 loses., Player 2 loses., Player 3 ties with the dealer., Player 4 ties with the dealer., Player 5 wins!"
4737,"Player 1: K, 10, Player 2: 5, 3, A, Player 3: 5, 2, 10, Player 4: A, 6, Player 5: 7, 9, 9","Dealer's hand: 8, 5, J | Total: 23","Player 1 wins!, Player 2 wins!, Player 3 wins!, Player 4 wins!, Player 5 loses."
4738,"Player 1: Q, 7, Player 2: 7, J, Player 3: 4, 4, K, Player 4: 3, 8, 5, 10, Player 5: 4, 9, A, 10","Dealer's hand: 3, 7, 2, Q | Total: 22","Player 1 wins!, Player 2 wins!, Player 3 wins!, Player 4 loses., Player 5 loses."
4739,"Player 1: 6, 5, 7, Player 2: 2, J, 10, Player 3: Q, 3, 4, Player 4: A, 9, Player 5: A, 6","Dealer's hand: Q, Q | Total: 20","Player 1 loses., Player 2 loses., Player 3 loses., Player 4 ties with the dealer., Player 5 loses."
4740,"Player 1: 3, J, 4, Player 2: A, 5, 2, Player 3: 5, 3, J, Player 4: 7, K, Player 5: J, 10","Dealer's hand: 7, Q | Total: 17","Player 1 ties with the dealer., Player 2 wins!, Player 3 wins!, Player 4 ties with the dealer., Player 5 wins!"
4741,"Player 1: 10, J, Player 2: K, 4, 4, Player 3: 9, J, Player 4: 9, 10, Player 5: 3, 7, 10","Dealer's hand: 3, 5, 7, 5 | Total: 20","Player 1 ties with the dealer., Player 2 loses., Player 3 loses., Player 4 loses., Player 5 ties with the dealer."
4742,"Player 1: Q, Q, Player 2: J, 4, 6, Player 3: 5, J, 2, Player 4: 2, 8, 7, Player 5: 5, 2, 3, K","Dealer's hand: 10, 6, K | Total: 26","Player 1 wins!, Player 2 wins!, Player 3 wins!, Player 4 wins!, Player 5 wins!"
4743,"Player 1: 5, 10, A, J, Player 2: 3, Q, 6, Player 3: J, 8, Player 4: 9, 6, 5, Player 5: 5, 2, 8, 2","Dealer's hand: 2, 7, 4, 3, 9 | Total: 25","Player 1 loses., Player 2 wins!, Player 3 wins!, Player 4 wins!, Player 5 wins!"
4744,"Player 1: 4, K, 6, Player 2: A, J, Player 3: Q, 8, Player 4: 2, 7, 10, Player 5: 7, J","Dealer's hand: A, A, 5 | Total: 17","Player 1 wins!, Player 2 wins!, Player 3 wins!, Player 4 wins!, Player 5 ties with the dealer."
4745,"Player 1: 4, 4, Q, Player 2: 10, 7, Player 3: 9, 2, A, Player 4: 9, J, Player 5: A, K","Dealer's hand: 6, J, 3 | Total: 19","Player 1 loses., Player 2 loses., Player 3 loses., Player 4 ties with the dealer., Player 5 wins!"
4746,"Player 1: K, J, Player 2: 10, 6, Player 3: 9, 8, Player 4: 4, 3, 7, Player 5: 10, 9","Dealer's hand: 4, A, Q, J | Total: 25","Player 1 wins!, Player 2 wins!, Player 3 wins!, Player 4 wins!, Player 5 wins!"
4747,"Player 1: 10, 3, Player 2: 5, 9, Player 3: A, J, Player 4: 9, 8, Player 5: 10, 2","Dealer's hand: 4, K, 5 | Total: 19","Player 1 loses., Player 2 loses., Player 3 wins!, Player 4 loses., Player 5 loses."
4748,"Player 1: A, 2, 5, Player 2: 7, Q, Player 3: 3, 6, 2, 6, Player 4: J, J, Player 5: 9, 10","Dealer's hand: A, 10 | Total: 21","Player 1 loses., Player 2 loses., Player 3 loses., Player 4 loses., Player 5 loses."
4749,"Player 1: 4, J, Player 2: J, 5, Player 3: 2, 3, 9, Player 4: 9, 4, Player 5: 10, 9","Dealer's hand: 4, K, J | Total: 24","Player 1 wins!, Player 2 wins!, Player 3 wins!, Player 4 wins!, Player 5 wins!"
4750,"Player 1: 3, K, Player 2: K, 8, Player 3: 6, J, Player 4: 2, A, Player 5: 2, 6, A","Dealer's hand: 4, 10, 5 | Total: 19","Player 1 loses., Player 2 loses., Player 3 loses., Player 4 loses., Player 5 ties with the dealer."
4751,"Player 1: 8, 2, 8, Player 2: K, 10, Player 3: 3, 9, J, Player 4: 7, 7, A, 10, Player 5: 7, A","Dealer's hand: 7, 6, 3, A | Total: 17","Player 1 wins!, Player 2 wins!, Player 3 loses., Player 4 loses., Player 5 wins!"
4752,"Player 1: 10, A, Player 2: A, Q, Player 3: 4, 3, 9, 8, Player 4: Q, 3, A, 4, Player 5: 10, Q","Dealer's hand: A, 10 | Total: 21","Player 1 ties with the dealer., Player 2 ties with the dealer., Player 3 loses., Player 4 loses., Player 5 loses."
4753,"Player 1: K, 7, Player 2: 8, 6, Player 3: 6, A, Player 4: K, 8, Player 5: J, K","Dealer's hand: 6, 5, K | Total: 21","Player 1 loses., Player 2 loses., Player 3 loses., Player 4 loses., Player 5 loses."
4754,"Player 1: 9, 9, Player 2: 5, 6, 9, Player 3: 4, 6, Q, Player 4: 6, 4, 10, Player 5: 2, K, 8","Dealer's hand: K, 8 | Total: 18","Player 1 ties with the dealer., Player 2 wins!, Player 3 wins!, Player 4 wins!, Player 5 wins!"
4755,"Player 1: K, 2, 8, Player 2: 5, A, 5, Player 3: 4, 7, 6, Player 4: 10, 10, Player 5: 8, 10","Dealer's hand: 7, 4, Q | Total: 21","Player 1 loses., Player 2 ties with the dealer., Player 3 loses., Player 4 loses., Player 5 loses."
4756,"Player 1: 4, A, Player 2: K, 8, Player 3: 2, 6, 3, 9, Player 4: 3, 9, Player 5: 9, 10","Dealer's hand: 6, 3, 9 | Total: 18","Player 1 loses., Player 2 ties with the dealer., Player 3 wins!, Player 4 loses., Player 5 wins!"
4757,"Player 1: K, Q, Player 2: 6, 7, Player 3: 6, 8, Player 4: A, 4, Player 5: Q, Q","Dealer's hand: 5, Q, 10 | Total: 25","Player 1 wins!, Player 2 wins!, Player 3 wins!, Player 4 wins!, Player 5 wins!"
4758,"Player 1: 6, 10, A, Player 2: 5, 5, 10, Player 3: 2, A, 8, Player 4: Q, 6, Q, Player 5: 4, 7, 7","Dealer's hand: J, Q | Total: 20","Player 1 loses., Player 2 ties with the dealer., Player 3 wins!, Player 4 loses., Player 5 loses."
4759,"Player 1: 10, 9, Player 2: 4, 4, 6, 8, Player 3: J, 9, Player 4: 5, 9, 4, Player 5: 7, 3, K","Dealer's hand: 7, 3, A | Total: 21","Player 1 loses., Player 2 loses., Player 3 loses., Player 4 loses., Player 5 loses."
4760,"Player 1: 9, 3, 7, Player 2: 10, Q, Player 3: 7, 5, 6, Player 4: 2, 10, 10, Player 5: 4, 10, 2, K","Dealer's hand: 8, K | Total: 18","Player 1 wins!, Player 2 wins!, Player 3 ties with the dealer., Player 4 loses., Player 5 loses."
4761,"Player 1: K, 7, Player 2: 2, Q, K, Player 3: 8, 3, K, Player 4: 7, 6, 10, Player 5: 2, 4, 5, 7","Dealer's hand: 7, 10 | Total: 17","Player 1 ties with the dealer., Player 2 loses., Player 3 wins!, Player 4 loses., Player 5 wins!"
4762,"Player 1: Q, 8, Player 2: 7, J, Player 3: 10, 5, Player 4: K, 8, Player 5: 3, 7, A","Dealer's hand: 6, 2, K | Total: 18","Player 1 ties with the dealer., Player 2 loses., Player 3 loses., Player 4 ties with the dealer., Player 5 wins!"
4763,"Player 1: K, 9, Player 2: 8, 10, Player 3: 7, Q, Player 4: 4, 3, A, Player 5: Q, A","Dealer's hand: 7, 9, 2 | Total: 18","Player 1 wins!, Player 2 ties with the dealer., Player 3 loses., Player 4 ties with the dealer., Player 5 wins!"
4764,"Player 1: 9, 9, Player 2: 6, 5, 10, Player 3: J, 3, 8, Player 4: 2, 5, Q, Player 5: 3, 3, 4, 5, 10","Dealer's hand: K, A | Total: 21","Player 1 loses., Player 2 ties with the dealer., Player 3 ties with the dealer., Player 4 loses., Player 5 loses."
4765,"Player 1: 3, 10, 10, Player 2: 5, A, 3, Player 3: 9, K, Player 4: 4, 6, 4, Q, Player 5: 6, K, 5","Dealer's hand: Q, 4, 10 | Total: 24","Player 1 loses., Player 2 wins!, Player 3 wins!, Player 4 loses., Player 5 wins!"
4766,"Player 1: K, 4, 7, Player 2: 4, J, 5, Player 3: A, J, Player 4: 7, J, Player 5: 3, J, 10","Dealer's hand: K, 10 | Total: 20","Player 1 wins!, Player 2 loses., Player 3 wins!, Player 4 loses., Player 5 loses."
4767,"Player 1: 5, 9, 6, Player 2: A, 4, 2, Player 3: 9, 4, 5, Player 4: Q, J, Player 5: Q, A","Dealer's hand: 9, 4, K | Total: 23","Player 1 wins!, Player 2 wins!, Player 3 wins!, Player 4 wins!, Player 5 wins!"
4768,"Player 1: Q, K, Player 2: 5, 10, 9, Player 3: 9, 3, 10, Player 4: 8, Q, Player 5: K, Q","Dealer's hand: 8, A | Total: 19","Player 1 wins!, Player 2 loses., Player 3 loses., Player 4 loses., Player 5 wins!"
4769,"Player 1: K, K, Player 2: 7, 7, 10, Player 3: J, 4, K, Player 4: 10, 9, Player 5: 5, 9, 7","Dealer's hand: A, 4, 4 | Total: 19","Player 1 wins!, Player 2 loses., Player 3 loses., Player 4 ties with the dealer., Player 5 wins!"
4770,"Player 1: 2, 6, 9, Player 2: 8, 2, 6, A, Player 3: 5, 10, 5, Player 4: 7, 4, 6, Player 5: A, 3, A, Q, 4","Dealer's hand: 3, 10, J | Total: 23","Player 1 wins!, Player 2 wins!, Player 3 wins!, Player 4 wins!, Player 5 wins!"
4771,"Player 1: 7, J, Player 2: Q, 8, Player 3: 4, K, 6, Player 4: 5, 2, 9, 8, Player 5: 5, 7, 3, 4","Dealer's hand: A, 9 | Total: 20","Player 1 loses., Player 2 loses., Player 3 ties with the dealer., Player 4 loses., Player 5 loses."
4772,"Player 1: 5, 9, A, 9, Player 2: K, 10, Player 3: 8, 2, 10, Player 4: 3, J, 4, Player 5: 7, 9, 5","Dealer's hand: K, 5, Q | Total: 25","Player 1 loses., Player 2 wins!, Player 3 wins!, Player 4 wins!, Player 5 wins!"
4773,"Player 1: 9, 10, Player 2: 7, Q, Player 3: K, 3, J, Player 4: A, Q, Player 5: 4, 9, 10","Dealer's hand: J, K | Total: 20","Player 1 loses., Player 2 loses., Player 3 loses., Player 4 wins!, Player 5 loses."
4774,"Player 1: 8, Q, Player 2: Q, 6, 8, Player 3: 7, 10, Player 4: 9, 8, Player 5: 5, 8, 5","Dealer's hand: 3, K, 2, 5 | Total: 20","Player 1 loses., Player 2 loses., Player 3 loses., Player 4 loses., Player 5 loses."
4775,"Player 1: K, K, Player 2: 3, 10, 5, Player 3: 5, 6, K, Player 4: 2, 4, 7, 8, Player 5: 2, 9, J","Dealer's hand: A, 10 | Total: 21","Player 1 loses., Player 2 loses., Player 3 ties with the dealer., Player 4 ties with the dealer., Player 5 ties with the dealer."
4776,"Player 1: 2, Q, K, Player 2: 8, 5, 5, Player 3: Q, 10, Player 4: 4, 8, J, Player 5: A, 7","Dealer's hand: 7, 9, 8 | Total: 24","Player 1 loses., Player 2 wins!, Player 3 wins!, Player 4 loses., Player 5 wins!"
4777,"Player 1: 3, 9, Player 2: 2, J, Player 3: 4, Q, Player 4: 6, 9, Player 5: 9, J","Dealer's hand: 6, 8, 9 | Total: 23","Player 1 wins!, Player 2 wins!, Player 3 wins!, Player 4 wins!, Player 5 wins!"
4778,"Player 1: 3, K, Player 2: 2, 10, Player 3: 7, 8, Player 4: 10, 2, Player 5: 8, 4","Dealer's hand: 5, A, 2 | Total: 18","Player 1 loses., Player 2 loses., Player 3 loses., Player 4 loses., Player 5 loses."
4779,"Player 1: 8, J, Player 2: 5, A, 2, Player 3: 3, 5, 7, 3, Player 4: 9, 6, 9, Player 5: J, A","Dealer's hand: 9, 5, 3 | Total: 17","Player 1 wins!, Player 2 wins!, Player 3 wins!, Player 4 loses., Player 5 wins!"
4780,"Player 1: K, 7, Player 2: J, 4, 10, Player 3: 7, 8, 10, Player 4: 3, 7, 2, 7, Player 5: A, 7","Dealer's hand: 3, A, 2, 8, 2, A | Total: 17","Player 1 ties with the dealer., Player 2 loses., Player 3 loses., Player 4 wins!, Player 5 wins!"
4781,"Player 1: 8, A, Player 2: 10, 2, 6, Player 3: 6, 4, 9, Player 4: 7, 5, J, Player 5: 4, 3, 3, K","Dealer's hand: Q, 4, K | Total: 24","Player 1 wins!, Player 2 wins!, Player 3 wins!, Player 4 loses., Player 5 wins!"
4782,"Player 1: 7, 8, 6, Player 2: 8, 8, 6, Player 3: K, Q, Player 4: Q, 10, Player 5: 9, 9","Dealer's hand: 3, J, 3, 4 | Total: 20","Player 1 wins!, Player 2 loses., Player 3 ties with the dealer., Player 4 ties with the dealer., Player 5 loses."
4783,"Player 1: K, 2, Player 2: 2, 3, 2, Q, Player 3: 10, 8, Player 4: 3, A, Player 5: J, 10","Dealer's hand: 6, 6, 3, 5 | Total: 20","Player 1 loses., Player 2 loses., Player 3 loses., Player 4 loses., Player 5 ties with the dealer."
4784,"Player 1: K, A, Player 2: Q, 2, Player 3: 3, 8, 7, Player 4: 4, 6, Q, Player 5: A, 6","Dealer's hand: 4, 4, 10 | Total: 18","Player 1 wins!, Player 2 loses., Player 3 ties with the dealer., Player 4 wins!, Player 5 loses."
4785,"Player 1: 3, 5, 9, Player 2: 3, A, 5, Player 3: Q, 9, Player 4: 9, 8, Player 5: K, A","Dealer's hand: 9, 5, A, 8 | Total: 23","Player 1 wins!, Player 2 wins!, Player 3 wins!, Player 4 wins!, Player 5 wins!"
4786,"Player 1: J, 5, 9, Player 2: K, 7, Player 3: K, A, Player 4: 9, 10, Player 5: 9, Q","Dealer's hand: 8, A | Total: 19","Player 1 loses., Player 2 loses., Player 3 wins!, Player 4 ties with the dealer., Player 5 ties with the dealer."
4787,"Player 1: 5, 10, A, J, Player 2: Q, 2, 9, Player 3: 2, Q, 5, Player 4: 2, Q, 8, Player 5: 3, 10, 5","Dealer's hand: 10, 8 | Total: 18","Player 1 loses., Player 2 wins!, Player 3 loses., Player 4 wins!, Player 5 ties with the dealer."
4788,"Player 1: Q, 9, Player 2: 4, Q, Player 3: A, 4, Player 4: 2, Q, Player 5: A, 3","Dealer's hand: 6, 7, 10 | Total: 23","Player 1 wins!, Player 2 wins!, Player 3 wins!, Player 4 wins!, Player 5 wins!"
4789,"Player 1: A, 2, J, 9, Player 2: 7, 6, 10, Player 3: 5, 9, K, Player 4: 4, 5, 6, 5, Player 5: 8, 9","Dealer's hand: 8, 6, A, J | Total: 25","Player 1 loses., Player 2 loses., Player 3 loses., Player 4 wins!, Player 5 wins!"
4790,"Player 1: 8, Q, Player 2: 8, K, Player 3: 7, 10, Player 4: A, 6, Player 5: 5, 3, 2, 3, A, 4","Dealer's hand: 2, 7, 4, 8 | Total: 21","Player 1 loses., Player 2 loses., Player 3 loses., Player 4 loses., Player 5 loses."
